time,historical,component,n_replications,recovered_mean,recovered_median,recovered_lower,recovered_upper,population_variance,recovered_central
0.10000000000000009,0,Total phenotypic variance,50,9.015198140607856,9.000636405147619,8.526890098384076,9.402923222638487,9.072651905559175,9.015198140607856
0.1200000000000001,0,Additive genetic variance,50,4.092829764798077,4.149098469262714,3.3636196699509964,4.674657762041088,4.085378422547272,4.092829764798077
0.1200000000000001,0,Common environmental variance,50,0.9652382716405248,0.936774013211435,0.6712879627491845,1.3609222459624182,1,0.9652382716405248
0.1200000000000001,0,Nonshared environmental variance,50,3.9709444349526524,4.004326995679797,3.6004006498546923,4.29432945030549,4,3.9709444349526524
0.1200000000000001,0,Total phenotypic variance,50,9.029012471391255,9.012695250182345,8.541862029902122,9.41379588034203,9.085378422547272,9.029012471391255
0.14000000000000012,0,Additive genetic variance,50,4.105452178809168,4.158701135980097,3.3823942285324393,4.690697285905604,4.097489057575477,4.105452178809168
0.14000000000000012,0,Common environmental variance,50,0.9661545066333719,0.941645401071799,0.675343401337609,1.3623242497869383,1,0.9661545066333719
0.14000000000000012,0,Nonshared environmental variance,50,3.9706144950881277,3.999382360080257,3.6011482335452154,4.294470893028645,4,3.9706144950881277
0.14000000000000012,0,Total phenotypic variance,50,9.042221180530667,9.024098632608371,8.556311686090893,9.425047069661556,9.097489057575476,9.042221180530667
0.16000000000000014,0,Additive genetic variance,50,4.117463216910135,4.169260934602286,3.400718420378493,4.706047249090256,4.10897810409564,4.117463216910135
0.16000000000000014,0,Common environmental variance,50,0.9670680021555169,0.9434061353668081,0.6794054991892697,1.363721332179569,1,0.9670680021555169
0.16000000000000014,0,Nonshared environmental variance,50,3.970287004035912,3.9968651808421454,3.6018863753958508,4.29464365702233,4,3.970287004035912
0.16000000000000014,0,Total phenotypic variance,50,9.054818223101563,9.034882488321953,8.57023236127853,9.43622064120849,9.108978104095641,9.054818223101563
0.18000000000000016,0,Additive genetic variance,50,4.1288572053445405,4.184524916063763,3.418583661843699,4.720700666880905,4.119840137866362,4.1288572053445405
0.18000000000000016,0,Common environmental variance,50,0.9679786742402029,0.9449585971675012,0.6834740803288455,1.3651134775213587,1,0.9679786742402029
0.18000000000000016,0,Nonshared environmental variance,50,3.969961952024058,3.994753086767301,3.602615074413964,4.294847757128895,4,3.969961952024058
0.18000000000000016,0,Total phenotypic variance,50,9.0667978316088,9.046041489352962,8.583617598410035,9.44654471034597,9.119840137866362,9.0667978316088
0.20000000000000018,0,Additive genetic variance,50,4.139628750803271,4.199162413516044,3.4359815489908336,4.734650869489837,4.130070021220473,4.139628750803271
0.20000000000000018,0,Common environmental variance,50,0.9688864401040903,0.9464941371676818,0.6875489672021744,1.3665006709687375,1,0.9688864401040903
0.20000000000000018,0,Nonshared environmental variance,50,3.969639329628917,3.9926609859252116,3.603334329727437,4.295083209261004,4,3.969639329628917
0.20000000000000018,0,Total phenotypic variance,50,9.078154520536279,9.056569102350995,8.5964611942986,9.460262424358348,9.130070021220472,9.078154520536279
0.2200000000000002,0,Additive genetic variance,50,4.149772744732328,4.213166545291856,3.4529038641931042,4.747891507178746,4.139662907114614,4.149772744732328
0.2200000000000002,0,Common environmental variance,50,0.9697912181747368,0.948012681098426,0.6916299806859753,1.3678828984577152,1,0.9697912181747368
0.2200000000000002,0,Nonshared environmental variance,50,3.969319127774954,3.992559941730536,3.604044140584723,4.295350030402302,4,3.969319127774954
0.2200000000000002,0,Total phenotypic variance,50,9.08888309068202,9.065444576496807,8.608757204682476,9.473617271238481,9.139662907114614,9.08888309068202
0.2400000000000002,0,Additive genetic variance,50,4.159284367421183,4.226530718421264,3.4693425826180126,4.7604165551336886,4.148614242956412,4.159284367421183
0.2400000000000002,0,Common environmental variance,50,0.9706929281180606,0.9495141557696074,0.6957169400978399,1.3692601467081078,1,0.9706929281180606
0.2400000000000002,0,Nonshared environmental variance,50,3.9690013377345714,3.993285239297463,3.604744506354896,4.29564823860814,4,3.9690013377345714
0.2400000000000002,0,Total phenotypic variance,50,9.098978633273815,9.074050906784485,8.620499949081456,9.486130533645039,9.148614242956413,9.098978633273815
